Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Transit Depth Upper,Insolation Flux Lower ,Stellar Radius Upper,Disposition Using Kepler Data
0.0,0,1,0,0,67.1,-1209.55,0.331,1
0.6465096310265904,0,0,0,0,48.0,-0.99,0.05,0
1.0,0,0,0,0,12.8,-13.42,0.062,0
0.0,0,0,1,1,8.6,-22909.5,2.186,1
0.0,0,0,0,1,6.9,-651.52,0.249,1
0.0,0,0,0,1,1.4,-1499.26,0.19,1
0.0,1,0,0,0,41.1,-2311.24,0.3019792247078466,1
0.0,0,1,0,0,370.0,-7.36,0.309,1
0.0,0,1,0,0,437.0,-937.14,0.307,1
0.9466153591397511,0,0,0,0,27.2,-79.07,0.036,0
0.0,1,0,0,0,116.0,-40.02,0.313,1
0.3464755378994354,0,1,0,0,18.6,-980.89,0.46,1
0.0,0,1,0,0,68.6,-10.2,0.226,1
0.1824955621203581,0,0,1,1,23.7,-626.5,0.653,1
0.0,0,1,0,0,83.2,-13.89,0.297,1
0.4073773406331864,0,0,0,0,10.2,-2362.11,0.699,0
0.0,0,0,1,1,6.9,-1285.29,0.242,1
0.0,0,0,0,1,52.96388165108577,-1177.64,0.151,1
0.0,0,1,1,1,203.0,0.0,0.6839592047158675,1
0.0,0,0,1,1,23.5,-116.74,0.184,1
0.0,0,1,0,0,165.0,-0.25,0.027,1
0.997,0,0,0,0,32.0,-21.95,0.324,0
0.988,0,1,1,0,18.0,-197.0,0.187,1
0.96,0,0,0,0,30.0,-6.55,0.034,0
0.0,0,1,0,0,71.2,-8691.6,0.421,1
0.0,1,0,1,0,163.9838438132382,-1305.5,0.517,1
0.029,1,0,0,0,1.6548399857178504,-2256.22,0.5674824117812507,1
0.0,1,0,0,0,4.4,-180.34,0.05,1
0.0,0,1,0,0,240.0,-14.19,0.072,1
0.0,0,0,0,1,6.8,-1094.0,0.236,1
0.0,0,1,0,1,40.5,-20.5,0.091,1
0.0,0,1,0,0,106.0,-2256.17,0.391,1
0.0,1,0,1,0,175.1499566223521,-23772.94,0.273,1
0.7668018184843528,0,0,0,0,8.5,-162.64,1.114,0
0.0,0,1,0,0,4.5,-2265.45,0.39,1
0.184965617836414,1,0,0,0,30.5,-13201.25,0.862,1
0.0,1,0,0,0,13.8,-7416.59,0.3753011310996063,1
0.0,1,0,0,0,8.443520170890626,0.0,0.5590241941704198,1
0.8143234946156878,1,0,0,0,34.12608037670456,11567.959361213438,0.2810464204679365,1
0.0,1,0,1,0,112.0,0.0,0.336515600342025,1
1.0,0,0,0,0,18.4,-1149.97,0.281,0
0.0,0,1,0,0,13700.0,-290.43,0.559,1
0.0,0,1,0,0,183.4681176419955,-29155.29,0.63,1
0.0,0,1,0,0,12.9,-2999.78,0.488,1
0.0,0,1,0,0,79.3,-2167.26,0.279,1
0.0,0,1,0,0,80.4,-252.07,0.578,1
0.212,0,0,0,0,31.6,-9.13,0.138,0
0.0,0,1,0,0,8.7,-454.83,0.298,1
0.955,0,0,0,0,9.8,-521.77,0.245,0
0.0,0,1,0,0,102.0,-5.69,0.072,1
0.0,0,1,0,0,20.5,-5.26,0.098,1
0.0,0,1,1,1,39.7,-6.01,0.29,1
0.2685407257608959,0,0,1,1,7.4,-877.79,0.988,1
0.996,0,0,0,0,19.3,-3084.92,1.75,0
0.0,0,1,0,0,460.0,-307.56,0.024,1
0.0,0,1,0,0,29.9,-279.18,0.268,1
0.0,0,0,0,1,5.5,-391.58,0.326,1
0.0,0,1,0,0,96.9,-54.29,0.132,1
0.0,0,1,0,0,294.0,-538.42,0.367,1
0.0,1,0,1,1,4.4,-1574.68,0.293,1
0.5426463407794955,1,0,0,0,57.01616873553807,23271.43905371877,0.2963729380207588,1
0.0,0,0,1,0,2.2,-1003.2,0.247,1
0.0,0,1,0,0,446.0,-3357.1,0.454,1
0.0,1,0,0,0,0.0,-12748.63,0.382,1
0.972,0,0,0,0,20.7,-151.85,0.257,0
0.0,0,1,0,0,134.0,-2534.49,0.443,1
0.0,0,1,0,0,258.0,-224.66,0.395,1
0.0,0,1,0,1,62.0,-501.26,0.707,1
0.0,1,0,0,0,3.1,-183.3,0.7335461878648303,1
0.6921691437783957,0,0,0,0,49.9,-3885.33,0.915,0
0.0,0,1,0,0,44.55975354738595,-177.67,0.533,1
0.0,0,1,0,0,23.5,-8.69,0.081,1
0.0,0,1,0,0,67.3,-609.3,0.349,1
0.228,0,1,0,0,12.2,-13428.04,0.435,1
0.0,0,1,0,0,105.0,-56.83,0.247,1
0.0,0,1,0,0,829.0,-10703.93,1.106,1
0.0,0,0,1,1,13.7,-120.18,0.081,1
0.9981473480813416,1,0,0,0,0.9545914920293176,-56.01,0.3489040588304229,1
0.9999724997951676,0,0,0,0,12.4,-130.24,0.589,0
0.0,1,0,0,1,72.7,-31059.11,0.54,1
1.0,0,0,0,0,39.9,-151.41,0.112,0
0.669,0,1,0,0,5.5,-1398.58,0.299,1
0.671191497343758,0,0,0,0,97.1,-11.24,0.341,0
0.0,0,1,0,0,36.2,0.0,0.2359992009403295,1
0.963,0,0,0,0,73.1,-5.6,0.057,0
0.0,0,1,0,0,128.0,-17.58,0.215,1
0.0,0,1,0,0,77.9,-5.64,0.341,1
0.4019149934805219,0,0,0,0,8.5,-3.2,0.81,0
0.701,0,1,0,0,69.9,-4761.44,1.025,1
0.685,0,0,1,0,5.9,-1225.97,0.334,1
0.0,0,0,0,1,3.7,-894.09,0.237,1
0.0,0,1,0,0,128.0,-815.1,0.545,1
0.0,0,1,0,0,551.0,-6436.24,0.229,1
0.402,1,0,0,0,34.4,-76.75,0.164,1
0.925,0,0,0,0,45.2,-61.54,0.217,0
0.0,0,1,0,0,158.0,-4.52,0.342,1
0.0,0,1,0,0,304.0,-299.44,0.259,1
0.0,1,0,1,1,12.7,-19.59,0.112,1
0.0,1,0,1,1,6.0,-45.73,0.236,1
0.1270219345298837,1,0,1,0,57.7,-3.51,0.395,1
0.0,0,0,1,1,2.7,-113.37,0.065,1
0.0,0,0,1,1,2.0,-1568.29,0.626,1
0.3383660238045194,1,0,0,1,14.5,-175.06,0.309,1
0.0,0,1,0,0,204.0,-10.7,0.347,1
0.0,1,0,0,0,132.0,-15.05,0.222,1
0.0,0,1,1,0,10.2,-3737.26,0.364,1
0.0,0,1,0,0,31.4,-49.93,0.381,1
0.0,0,1,0,0,290.0,-128025.35,0.29,1
0.0,0,0,1,1,3.7,-46.84,0.045,1
0.0,0,1,0,0,315.0,-2.71,0.259,1
0.0,0,1,0,0,204.0,-1749.84,0.312,1
0.700483351969931,1,0,0,0,389000.0,-0.19,0.349,1
0.0,0,1,0,0,137.0,-154.77,0.367,1
0.0,0,0,1,0,37.5,-1858.39,0.269,1
0.0,0,1,0,0,1320.0,0.0,0.123,1
0.0,0,1,0,0,67.0,-1083.95,0.24,1
0.0,1,0,1,1,6.0,-3799.76,1.003,1
0.0,0,0,0,1,4.0,-977.28,0.349,1
0.0,1,0,0,0,0.8,-58746.4,0.878,1
0.0,0,1,0,0,92.0,-117.52,0.326,1
0.0,1,0,0,1,113.0,-87.62,0.909,1
0.285,0,0,0,0,20.8,-1.78,0.334,0
1.0308887613432465,1,0,0,0,11.3,-10821.75,0.888,1
0.0,0,1,1,0,6.4,-11059.6,0.568,1
0.0,0,1,0,0,20.4,-50837.11,3.944,1
0.7534387037680438,0,0,0,0,44.30431030633586,-10.52,0.48,0
0.0,0,1,0,0,39.8,-8.28,0.237,1
0.0,1,0,0,0,4.2,-21535.31,0.461,1
0.0,0,1,0,0,7.0,-342.07,0.429,1
1.0,0,0,0,0,19.9,-121.59,0.143,0
0.0,0,1,0,0,188.0,-1892.63,1.102,1
0.0,0,1,0,0,229.0,-1204.62,0.293,1
0.0,0,1,1,0,10.4,-351.88,0.07,1
0.670982903972904,0,0,0,0,33.5,-0.32,0.331,0
0.0,0,1,0,0,17.6,-535.82,0.54,1
0.0,1,0,0,1,1.5,-605.8,0.13,1
0.0,0,1,1,1,2.3,-1412.99,0.217,1
0.0,1,0,1,1,2.8,-1150.27,0.259,1
0.0,1,0,1,1,7.9,-90.6,0.025,1
0.0,1,0,1,1,6.8,-1168.74,0.242,1
0.0,1,0,0,1,4.6,-473.35,0.069,1
0.0307253652798191,0,0,0,1,1.3,-15959.07,0.915,1
0.0,1,0,1,1,5.7,-952.14,0.117,1
1.0,0,0,0,0,8.4,-136.21,0.819,0
0.0,0,1,0,0,16.4,-1197.85,0.418,1
0.0,0,1,0,0,5.9,-119.43,0.041,1
0.0,0,1,0,0,18.1,-85.8,0.251,1
0.0,0,1,0,0,182.0,-580.32,1.048,1
0.0,0,1,0,0,5100.0,0.0,0.32338919220803,1
0.0,0,1,0,0,128.0,-49.88,0.218,1
0.791,0,1,1,0,26.1,-623.2,0.338,1
0.0,0,1,0,0,321.0,-5.45,0.322,1
1.0,0,0,0,0,35.0,-1087.03,0.358,0
0.0,0,1,0,0,133.0,-118.55,0.186,1
0.0,0,1,0,0,45.5,-436.31,0.42,1
0.872,0,0,0,0,9.5,-687.63,0.631,0
0.951,0,0,0,0,15.7,-0.73,0.224,0
0.3827634534069825,0,0,0,0,50.5,-9.41,0.381,0
0.0,1,0,0,0,171.0,-143.37,0.509,1
0.99,0,0,0,0,12.6,-40.68,0.37,0
0.128,0,0,1,0,10.3,-542.22,0.215,1
0.0,0,0,1,1,8.3,-37.6,0.055,1
0.0,0,0,0,1,8.4,-106.41,0.151,1
0.0,1,0,0,0,204.0,-1143.92,0.425,1
0.779,0,0,0,0,28.0,-758.75,0.312,0
0.0,0,1,0,0,211.0,-617.91,0.383,1
0.0,0,1,0,0,190.0,-1325.08,0.312,1
0.8805861510261107,0,0,0,0,19.6,-63.15,0.27,0
0.991,0,0,0,0,6.6,-689.77,0.59,0
0.0,1,0,0,0,89.6,-173.27,0.327,1
0.0,0,1,0,0,12.5,-2928.92,0.543,1
0.0,0,1,0,0,119.0,-1359.81,0.317,1
0.0,1,0,1,1,7.2,-25.43,0.029,1
1.0,0,0,0,0,31.9,-57.45,0.313,0
0.0,0,1,1,0,80.2,-801.83,0.174,1
0.0,0,1,0,0,202.0,-629.49,0.492,1
0.0,1,0,0,0,64.7,-18150.39,0.503,1
0.0,0,1,0,0,22.7,-42.88,0.258,1
0.7285929801865229,0,0,0,0,7.6,-363.36,0.718,0
0.0,1,0,0,0,8.2,-14.04,0.173,1
0.0,0,1,0,0,108.0,-14.33,0.184,1
0.3353931281291913,0,0,0,0,57.7,-0.23,1.047,0
0.953,0,0,0,0,17.2,-140.13,0.365,0
0.0,0,1,0,0,248.0,-50.59,0.279,1
0.054,0,1,0,0,461.0,-118.65,0.036,1
0.0,0,0,1,1,12.4,-4640.33,1.569,1
0.0,0,1,0,0,188.0,-7.54,0.333,1
0.0,0,1,0,0,13.4,-1930.79,0.382,1
0.4515369644795014,0,0,0,0,10.6,-94.21,0.376,0
0.007,0,1,0,0,65.7,-929.25,0.229,1
0.794,0,0,0,0,21.1,-120.25,0.353,0
0.0,1,0,0,0,110.0,-14.02,0.15,1
0.0,0,1,0,0,398.0,-0.18,0.069,1
0.0,0,1,0,0,149.0,-509.93,0.056,1
0.0,0,0,1,0,226.62925250392817,-1216.51,0.253,1
0.0,0,1,0,0,238.0,-45.14,1.027,1
0.0,0,1,1,1,282.0,-10.51,0.038,1
0.0,0,1,0,0,42.2,-2666.95,10.581,1
0.0719532755947399,0,0,0,0,37.1,-0.22,0.361,0
0.0,1,0,0,0,96.9,-251.62,3.901,1
0.0,0,1,0,0,228.0,-2425.75,0.247,1
1.0,0,1,0,0,39.7,-0.09,0.369,1
0.0,0,1,1,0,60.6,-4853.1,0.407,1
0.0,0,1,0,0,21.7,-1234.69,1.767,1
0.0,0,1,0,0,931.0,-1.19,0.025,1
0.783,0,0,0,0,11.8,-222.12,0.327,0
0.0,0,1,0,0,618.0,-88.3,0.269,1
0.0,0,1,0,0,228.0,-759.33,0.227,1
0.999,0,1,0,0,421.0,-10507.27,1.19,1
0.0,0,0,1,1,1.9,-6335.25,0.84,1
0.0,0,1,0,0,95.5,-1215.99,0.596,1
0.0,0,1,0,0,32.8,-99.65,0.227,1
0.913,0,0,0,0,7.3,-65.78,0.152,0
0.23654617515476,1,0,0,0,640.0,-0.07,0.2,1
0.0,1,0,0,0,240.0,-448.84,0.111,1
0.0,0,0,1,1,8.6,-97.41,0.306,1
0.0,1,0,1,1,13.1,-84.95,0.255,1
0.0,0,0,0,1,14.2,-19.1,0.05,1
0.4326755905477032,0,0,0,1,0.9,-2588.52,0.342,1
0.0,0,0,1,1,10.0,-127.54,0.143,1
0.0,0,1,0,0,152.0,-1272.22,0.302,1
0.0,0,1,0,0,38.5,-39.63,0.38,1
0.0919631927965109,0,1,0,0,6.2,-45507.57,1.042,1
0.0870409566758721,1,0,0,0,104.0,0.0,0.8843462510018437,1
0.0,0,1,0,0,220.0,-2040.23,0.394,1
0.8829508517524047,0,0,0,0,3.8,-756.19,0.763,0
0.0,0,1,0,0,0.0,-890.11,0.273,1
0.0,0,1,0,0,22.2,-88.7,0.338,1
0.0,0,1,0,0,13.9,-34.15,0.296,1
0.0,0,1,1,0,154.0,-1675.26,0.286,1
0.0,1,0,0,0,35.07663886404423,-32.1,0.425,1
0.0,0,1,0,0,137.0,-6396.05,0.361,1
0.0,0,1,0,0,24.6,-79.37,0.475,1
0.126,0,0,0,0,59.796461468495686,-2848.99,0.458,0
0.0,0,1,0,0,341.0,-15.76,0.312,1
0.0,0,1,0,0,196.0,-366.24,0.341,1
0.0,0,1,0,0,174.0,-129.86,0.503,1
0.4811034146332953,1,0,0,0,306.2655621100933,8644.895578012802,1.1353005785491113,1
0.0,0,1,0,0,95.4,-5765.39,0.634,1
0.0,0,1,0,0,627.0,-144.87,0.176,1
0.0,0,1,0,0,75.5,-8.15,0.231,1
0.0,1,0,0,0,0.6,-831.78,0.474,1
0.0,0,1,0,0,53.2,-64.16,0.266,1
0.0,0,1,0,0,62.0,-2.34,0.291,1
0.0,0,0,1,1,11.9,-288.97,0.291,1
0.0,0,1,0,0,1710.0,-1820.43,0.33,1
0.0,0,0,0,1,5.2,-236.14,0.081,1
0.016,0,0,1,0,38.4,-483.07,0.041,1
0.0,1,0,1,1,13.6,-806.74,0.163,1
0.971,0,0,0,0,14.1,-60.96,0.152,0
0.0,1,0,0,0,2.7,-10301.81,0.54,1
0.0,0,1,0,0,266.0,-571.42,0.077,1
0.0,0,1,0,0,113.0,-1441.09,0.428,1
0.902,0,0,0,0,46.0,-0.11,0.138,0
0.0,0,1,0,0,48.4,-31.94,0.29,1
0.327672881924379,0,0,1,1,5.2,-1049.27,1.136,1
0.0,0,0,1,1,4.9,-3440.04,0.336,1
0.0,0,1,0,0,9.4,-241.75,0.421,1
0.0,1,0,0,0,5.3,-708.94,0.089,1
0.041,1,0,0,0,72.8,-0.67,0.32,1
0.0,1,0,0,0,77.96821964563671,-61.53,1.2,1
0.0,0,1,0,0,226.0,-11623.88,0.543,1
0.001,0,1,1,0,17.7,-47.87,0.05,1
0.0,1,0,1,0,3.4,-5836.12,0.453,1
0.0,0,1,0,0,7.4,-180.2,0.654,1
0.875,0,0,0,0,5.6,-178.56,0.259,0
1.0,1,0,1,0,10.9,-118.57,0.622,1
0.0,0,1,0,0,33.1,-3303.99,0.461,1
0.0,0,0,1,1,39.5,-12.6,0.537,1
0.0,0,1,0,0,71.7,-1355.56,0.436,1
0.0,0,1,0,0,166.0,-261.58,0.261,1
0.0,1,0,0,0,77.65420252543973,-777.12,1.2643977473814054,1
0.894,0,0,0,0,6.7,-197.91,0.101,0
0.0,1,0,0,0,29.2,-218.43,0.409,1
0.789,0,0,0,0,67.7,-10.19,0.362,0
0.0,0,1,0,0,40.5,-156.59,0.466,1
0.0,0,1,0,0,287.0,-12.32,0.321,1
0.0,0,1,0,0,152.0,-0.22,0.132,1
0.0,1,0,0,0,55.41230561853605,-836.53,0.5505029483041315,1
0.0,0,1,0,0,61.7,-4.77,0.079,1
0.0,0,1,0,0,70.1,-1.91,0.154,1
0.0,0,1,0,0,380.0,-3965.08,0.524,1
0.0,0,1,1,0,11.0,-1060.02,0.341,1
0.0,0,1,0,0,240.0,-4.29,0.029,1
0.001,0,1,0,0,24.5,-375.84,0.305,1
0.0,1,0,0,0,24.2,-101.48,0.284,1
0.206,0,0,0,0,30.7,-64.05,0.403,0
0.193,0,0,1,0,14.1,-614.1,0.341,1
0.0,0,1,0,0,0.0,-635.93,0.454,1
0.0,0,1,0,0,10.0,-645.35,0.431,1
0.0,0,1,0,0,31.3,-18.36,0.096,1
0.0,0,1,0,0,39.9,-798.11,0.442,1
0.0,0,1,0,0,518.0,-3999.94,1.156,1
0.989,0,0,0,0,8.0,-171.57,0.384,0
0.0,1,0,1,1,13.4,-9.22,0.065,1
0.0,0,1,0,0,404.0,-318.79,0.06,1
0.0,0,0,0,1,3.7,-221.78,0.121,1
0.973,0,0,0,0,16.8,-248.45,0.062,0
0.0,0,1,0,0,306.0,-1210.78,0.361,1
0.996,0,0,0,0,9.1,-294.93,0.307,0
0.0,0,1,1,1,10.6,-30.44,0.087,1
0.0,1,0,1,1,12.4,-20.93,0.074,1
0.0,0,0,0,1,9.9,-83.28,0.245,1
0.0,0,0,1,1,2.6,-83.56,0.299,1
0.0,0,1,0,0,111.0,-11.86,0.263,1
0.0,1,0,0,1,1.5,-4305.62,0.211,1
0.0,1,0,0,1,4.9,-3070.92,0.325,1
0.0,1,0,1,1,4.4,-1864.62,0.3,1
0.0,1,0,0,1,11.6,-1473.42,0.273,1
0.0,1,0,1,1,4.0,-3143.59,0.322,1
0.0,0,0,1,1,7.1,-3082.69,0.314,1
0.0,1,0,0,1,5.3,-2333.04,0.32,1
0.0,0,1,0,0,35.0,-29.77,0.35,1
0.0,0,1,0,0,57.8,-3.26,0.102,1
0.0,1,0,0,0,63.69174671261496,-171.4,0.369,1
0.0,0,1,0,0,343.0,-258.99,0.185,1
0.721,0,0,0,0,3.8,-314.26,0.348,0
0.0,1,0,0,0,8.9,-4712.32,0.439,1
0.0,1,0,0,0,7.2,-44.45,0.406,1
0.991,0,0,0,0,7.3,-553.28,0.305,0
0.0,0,1,0,0,121.0,-3516.54,0.51,1
0.0,1,0,1,0,13.3,-409.76,0.22,1
0.0,0,1,0,0,0.0,-8231.34,0.513,1
1.0,0,0,0,0,21.6,-95.16,0.137,0
0.0,1,0,1,0,3.2,-225.78,0.061,1
0.0,0,1,0,0,153.0,-190.52,0.877,1
0.0,0,1,0,0,494.0,-4136.96,0.474,1
1.01188143710659,1,0,0,0,93.6,-5.53,0.785,1
0.433,0,0,0,0,18.4,-3.43,0.389,0
0.001,1,0,1,0,156.0,-0.27,0.258,1
0.0,0,1,0,0,29.1,-1767.04,0.395,1
0.0,1,0,1,0,65.2,-2271.61,0.29,1
0.1882609036119668,1,0,0,0,11.0,-0.56,0.386,1
0.996,0,0,0,0,6.5,-762.46,0.312,0
0.0,0,1,0,0,153.0,-7.64,0.085,1
0.0,0,1,0,0,46.2,-40.22,0.365,1
0.947,0,0,0,0,43.8,-0.13,0.122,0
0.7954667601343021,0,0,0,0,45.6,-26.11,0.456,0
0.0,0,1,0,0,236.0,-3338.83,0.429,1
0.0,0,1,0,0,196.0,-5472.79,0.526,1
0.0,1,0,0,0,5.4,-4694.06,0.419,1
0.0,0,0,1,0,2.2,-16731.76,0.472,1
0.582,0,0,0,0,8.0,-23.68,0.265,0
0.0,0,1,1,1,5.2,-85.45,0.04,1
0.0,1,0,1,1,2.0,-25583.88,0.525,1
0.0,1,0,1,1,5.9,-943.89,0.319,1
0.378,0,0,0,0,51.7,-13.49,0.102,0
0.0,0,0,0,1,7.6,-23.76,0.268,1
0.0,0,1,0,0,64.2,-447.58,0.556,1
0.3978299736707907,0,0,0,0,12.3,-11.25,0.364,0
0.235,0,0,0,0,156.0,-4.12,0.233,0
0.0,0,0,0,1,15.1,-2514.7,0.425,1
0.0,0,1,0,0,31.3,-131.35,0.351,1
0.0,0,1,0,0,225.0,-1389.94,0.312,1
0.0,0,0,1,1,11.3,-1903.13,0.283,1
0.999,0,0,0,0,11.6,-939.37,0.125,0
0.0,0,1,0,0,184.0,-8.73,0.064,1
0.0,0,0,1,1,8.0,-385.63,0.221,1
0.0,0,1,0,0,45.1,-209.14,0.245,1
0.0,0,1,0,0,32.1,-89.47,0.246,1
0.0,0,1,0,0,41.0,-2308.36,0.477,1
0.0,0,1,1,1,2.9,-2003.13,0.336,1
0.0,0,0,1,1,35.5,-50.62,0.266,1
0.0,0,1,0,0,146.0,-1578.66,0.449,1
0.0,1,0,0,0,131.0,-3297.78,0.424,1
0.0,0,1,0,0,422.0,-5.06,0.315,1
0.0,0,1,0,0,97.9,-3104.35,0.285,1
0.0,0,1,0,0,173.0,-563.32,0.2,1
0.0,0,1,0,1,3.3,-4489.16,0.253,1
0.0,0,0,1,1,17.4,-18.8,0.041,1
0.0,0,1,0,0,40.8,-52.13,0.28,1
0.0,0,1,0,0,172.0,-258.21,0.074,1
0.5009001875991596,1,0,0,0,423.7989932661576,-3.38,0.8218958042832174,1
0.0,0,1,0,0,56.0,-2938.33,0.578,1
1.0,0,0,1,0,16.6,-2.21,0.35,1
0.0,0,1,0,0,10.4,-159.68,0.805,1
0.0,0,1,0,0,391.0,-1717.93,0.463,1
0.0,0,1,0,0,205.0,-103.59,0.199,1
0.0,0,1,0,0,51.2,-0.38,0.269,1
0.0,0,1,0,0,69.9,-425.87,0.555,1
0.006,0,0,1,0,7.0,-198.39,0.35,1
0.2022356314635875,0,1,0,1,4.3,-30.37,2.621,1
0.0,0,1,0,0,1220.0,-138.83,0.082,1
0.7491833653684341,0,0,0,0,9.2,18649.74288678845,0.9954033489415524,0
0.0,0,0,0,0,3.7,-10.72,7.479494023561208,0
0.039,1,0,1,0,20.3,-202.2,0.246,1
0.0,0,0,0,1,1.5,-2447.08,0.365,1
0.0,1,0,0,0,4.2,-1576.66,0.237,1
0.0,0,1,0,0,26.1,-58.8,0.385,1
0.0,0,1,1,1,6.5,-1214.44,0.224,1
0.0,0,0,0,1,10.6,-1931.94,0.302,1
0.0,0,1,1,0,55.3,-606.83,0.302,1
0.0,0,1,0,0,36.4,-26.16,0.274,1
0.0,0,1,0,0,45.2,-8.8,0.045,1
0.0,0,1,0,0,57.1,-26.41,0.147,1
0.0,0,0,1,0,25.9,-580197.1,12.904,1
0.052860608091805,0,0,0,0,39.0,3168.713610677967,0.1678989436840163,0
0.0,0,1,0,0,87.9,-412.92,0.313,1
0.997,0,0,0,0,16.1,-131.06,0.341,0
0.0,0,1,0,0,172.0,-252.78,0.025,1
0.0,0,1,0,0,9.0,-29.35,0.288,1
0.0,0,1,0,0,439.0,-587.73,0.328,1
0.0,0,1,0,0,0.0,-169.38,0.317,1
0.0,1,0,0,0,40.2,-3251.08,0.354,1
0.98,0,0,0,0,26.3,-21.34,0.161,0
0.0,0,1,1,1,18.2,-81.79,0.117,1
0.3878118042405966,0,0,0,0,16.9,-217.28,0.486595046700293,0
0.0,1,0,0,0,1.5,-5249.63,0.433,1
0.0,0,1,0,0,138.0,-15690.67,0.577,1
0.0,0,1,0,0,61.4,-60.6,0.049,1
0.0,0,1,0,0,0.0,-1020.19,0.474,1
0.4448829263176081,0,0,0,0,50.0,-0.86,0.035,0
0.303,0,1,0,0,17.5,-8487.61,0.761,1
0.0,0,1,1,1,80.8,-555449.71,4.071,1
0.0,0,1,1,1,9.6,-45.96,0.161,1
0.329358739450991,0,0,0,0,151.99484975132967,-0.57,0.64928504040561,0
0.0,0,0,1,1,21.9,-11.58,0.082,1
0.0,0,1,0,0,52.6,-36.23,0.124,1
0.0,0,1,0,0,21.5,-518.71,0.805,1
0.0,0,1,0,0,27.8,-88.6,0.44,1
0.0,1,0,0,0,71.6,-11513.42,0.512,1
0.1396499835046807,0,0,0,0,453.0,-1100.79,0.745,0
0.984,0,0,0,0,27.5,-176.36,0.161,0
0.0,0,1,0,0,271.0,-9.89,0.339,1
0.965,0,0,0,0,34.4,-150.26,0.298,0
0.0,0,0,0,0,13.8,-1035.86,0.794,0
1.0,0,0,0,0,75.0,-135.05,0.062,0
0.0,1,0,0,0,3.4,-2779.89,0.84,1
0.0,0,1,0,0,72.4,-6323.36,0.405,1
0.0,0,0,1,1,4.2,-1800.68,0.713,1
0.0,0,1,0,0,50.2,-12.63,0.147,1
0.0,1,0,0,1,6.9,-1163.83,0.299,1
0.0,0,1,0,0,59.0,-0.96,0.039,1
0.0,0,0,1,1,10.0,-4509.55,0.367,1
0.0,0,1,0,0,41.7,-9324.95,0.92,1
0.7255204553213827,0,1,0,0,309.0,0.0,0.0,1
0.0,0,0,1,1,5.9,-205.07,0.222,1
0.0,0,1,0,0,404.0,-1182.51,0.232,1
0.0,0,1,0,0,62.2,-188.7,0.794,1
0.0,0,1,0,0,405.0,-25.07,0.439,1
0.0,0,1,0,0,317.0,-4.46,0.285,1
0.997,0,0,0,0,30.9008624288434,-4369.96,0.281,0
0.949,0,0,0,0,15.0,-28.2,0.184,0
0.047,0,0,0,0,9.6,-141.7,0.314,0
0.0,0,1,0,0,380.0,-105.52,0.076,1
0.0,0,0,1,1,13.3,-263.93,0.263,1
0.0,0,0,1,0,52.6,-7.04,0.201,1
1.074932101035467,0,0,0,0,17.9,-23.2,0.094,0
0.0,0,1,0,0,329.0,-3.94,0.25,1
0.0,1,0,0,0,677.0,-294.98,0.495,1
0.974485023077966,0,0,0,0,44.6,-18.1,0.096,0
0.0,0,1,0,0,368.0,-5.92,0.19,1
0.3423732501704519,0,0,0,0,6.8,-115.18,2.701,0
0.0,0,1,0,0,7.2,-41379.69,0.345,1
0.0,0,1,0,0,38.6,-55761.64,2.154,1
0.8645720538301493,0,0,0,0,142.0,-3.87,0.3,0
0.4214418091595006,0,0,0,0,6.0,-5080.38,0.446,0
0.0,0,0,1,1,1.9,-82.53,0.052,1
0.0,0,0,1,1,41.1,-10.06,0.252,1
0.0,0,1,0,0,277.0,-8.15,0.242,1
0.5969548811997976,0,0,0,0,30.3,-15.41,0.379,0
0.4163792311270315,1,0,0,0,39.8,-0.3,0.451,1
0.951,0,0,0,0,22.9,-5.34,0.054,0
0.0,0,1,0,0,101.0,-293.85,0.314,1
0.7869282340559984,0,0,0,0,23.4,-378.39,0.799,0
0.0,1,0,0,1,6.0,-129.89,0.515,1
1.0,0,1,0,1,5.1,-110.24,0.926,1
0.0,1,0,1,1,2.6,-130.41,0.391,1
0.5970341241806871,1,0,0,0,1980.0,-1269.9,0.577,1
0.0,0,0,1,0,6.1,-1718.47,0.357,1
0.0,0,1,0,0,575.0,-2361.1,1.268,1
0.4893507259724558,0,1,0,0,125.0,-7.05,0.413,1
0.413,0,0,0,0,7.3,-1.02,0.073,0
0.472408879811453,1,0,0,0,115.0,-1.58,0.893,1
0.993,0,0,0,0,45.4,-2.28,0.141,0
0.0,1,0,0,0,4.1,-208.87,0.086,1
0.0,0,0,0,1,2.9,-1352.41,0.3,1
0.0,1,0,0,0,4.6,-1605.37,0.326,1
0.0,0,1,0,0,225.0,-2300.9,0.487,1
0.0,0,1,0,0,23.6,-208.37,0.688,1
0.0,0,1,0,0,86.9,-2813.33,0.463,1
0.610991550291509,1,0,0,0,110.0,-35.62,0.05,1
0.0,1,0,0,1,16.7,-846.32,0.164,1
0.0,1,0,1,1,2.2,-6906.06,0.293,1
0.0,0,1,0,0,200.0,-24.21,0.294,1
0.0,1,0,1,1,6.5,-1697.83,0.282,1
0.532,0,0,0,0,12.6,-120.72,0.329,0
0.0,0,1,0,0,265.0,-16.85,0.275,1
0.276,0,1,0,0,28.3,-996.21,0.366,1
0.987,0,0,0,0,39.1,-8.06,0.199,0
