Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Orbital Period,Impact Parameter,Transit Duration Upper,Transit Duration Lower ,Planetary Radius Lower,Insolation Flux,TCE Delivery,Stellar Effective Temperature,Stellar Effective Temperature Lower,Stellar Surface Gravity,Stellar Surface Gravity Upper ,Stellar Radius,Stellar Radius Lower,Kepler-band,Disposition Using Kepler Data
0.0,0,1,1,0,3.166465862,1.266,0.0327,-0.0327,-2.74,196.31,0.0,4968.0,-136.0,4.575,0.072,0.704,-0.072,15.999,1
0.912,0,0,0,0,24.99324319,0.686,0.0669,-0.0669,-0.08,60.88,0.0,5718.0,-77.0,4.181,0.018,1.317,-0.048,12.377,0
1.0,0,0,0,0,10.35533116,0.029,0.0602,-0.0602,-0.31,86.22,0.0,5501.0,-147.0,4.462,0.084,0.918,-0.117,15.018,0
1.0,0,0,0,0,16.08518937,0.867,0.0875,-0.0875,-0.36,33.43,0.0,5239.0,-158.0,4.523,0.06,0.826,-0.081,15.219,0
0.998,0,0,0,0,235.9986399,0.778,0.0606,-0.0606,-0.52,0.29,0.0,4245.0,-85.0,4.627,0.03,0.657,-0.032,15.172,0
1.0,0,0,0,0,7.49018305,0.02,0.0424,-0.0424,-0.12,76.06,0.0,5103.0,-101.0,4.562,0.032,0.787,-0.039,15.599,0
1.0,0,0,0,0,36.2761238,0.035,0.0756,-0.0756,-0.15,9.29,0.0,5103.0,-101.0,4.562,0.032,0.787,-0.039,15.599,0
1.0,0,0,0,0,17.46087931,0.594,0.0721,-0.0721,-0.12,24.6,0.0,5103.0,-101.0,4.562,0.032,0.787,-0.039,15.599,0
0.996,0,0,0,0,56.0560754,0.018,0.132,-0.132,-0.22,0.69,0.0,3593.0,-86.0,4.757,0.054,0.491,-0.055,15.849,0
0.974,0,0,0,0,41.40831669,0.377,0.0136,-0.0136,-1.04,9.93,0.0,5522.0,-148.0,4.586,0.048,0.747,-0.068,15.196,0
0.994,0,0,0,0,39.74893077,0.881,0.0213,-0.0213,-1.49,21.87,0.0,6122.0,-218.0,4.487,0.052,0.964,-0.101,15.344,0
1.0,0,0,0,0,5.715425977,0.348,0.0418,-0.0418,-0.17,123.03,0.0,5237.0,-157.0,4.572,0.028,0.826,-0.057,15.086,0
0.959,0,0,0,0,49.18394185,0.035,0.051,-0.051,-0.55,47.4,0.0,5626.0,-78.0,3.907,0.04,2.057,-0.138,12.654,0
0.994,0,0,0,0,20.0261412,0.957,0.195,-0.195,-0.16,23.14,0.0,5237.0,-157.0,4.572,0.028,0.826,-0.057,15.086,0
0.0,0,0,0,0,13.61014819,1.081,0.0194,-0.0194,-2.28,68.29,0.0,5697.0,-154.0,4.46,0.098,0.903,-0.108,15.06,0
0.0,0,1,1,1,10.44331991,0.23,0.505,-0.505,-0.27,46.94,0.0,4947.0,-133.0,4.516,0.077,0.802,-0.081,15.546,1
1.0,0,0,0,0,2.237489571,0.128,0.0554,-0.0554,-0.05,427.17,0.0,5265.0,-84.0,4.58,0.014,0.81,-0.029,15.001,0
0.0,0,1,0,0,5.851520671,0.211,0.00627,-0.00627,-1.58,155.89,0.0,5532.0,-167.0,4.53,0.07,0.806,-0.087,15.33,1
1.0,0,0,0,0,3.167893418,0.026,0.0324,-0.0324,-0.26,526.23,0.0,5895.0,-184.0,4.503,0.05,0.94,-0.094,15.533,0
1.0,0,0,0,0,4.311780262,0.196,0.0314,-0.0314,-0.21,274.84,0.0,5527.0,-83.0,4.484,0.04,0.927,-0.062,15.604,0
1.0,0,0,0,0,20.0504494,0.383,0.0986,-0.0986,-0.18,35.44,0.0,5527.0,-83.0,4.484,0.04,0.927,-0.062,15.604,0
1.0,0,0,0,0,9.76734503,0.9,0.0777,-0.0777,-0.18,92.46,0.0,5527.0,-83.0,4.484,0.04,0.927,-0.062,15.604,0
1.0,0,0,0,0,119.0207044,0.076,0.0382,-0.0382,-1.35,4.25,0.0,5453.0,-73.0,4.342,0.144,1.062,-0.16,15.085,0
0.987,0,0,0,0,190.3200468,0.812,0.209,-0.209,-0.52,7.8,0.0,5626.0,-78.0,3.907,0.04,2.057,-0.138,12.654,0
0.0,0,1,1,0,2.861159894,0.965,0.0878,-0.0878,-0.46,797.1,0.0,6126.0,-214.0,4.458,0.052,1.021,-0.108,15.618,1
1.0,0,0,0,0,26.44439337,0.03,0.0417,-0.0417,-0.29,23.54,0.0,5427.0,-108.0,4.463,0.064,0.929,-0.069,15.158,0
0.983,0,0,0,0,51.53997972,0.183,0.0438,-0.0438,-0.41,9.67,0.0,5427.0,-108.0,4.463,0.064,0.929,-0.069,15.158,0
1.0,0,0,0,0,5.902245782,0.209,0.0317,-0.0317,-0.18,173.74,0.0,5427.0,-108.0,4.463,0.064,0.929,-0.069,15.158,0
1.0,0,0,0,0,2.382951591,0.479,0.0297,-0.0297,-0.13,583.01,0.0,5427.0,-108.0,4.463,0.064,0.929,-0.069,15.158,0
1.0,0,0,0,0,21.02250608,0.036,0.0538,-0.0538,-0.14,17.48,0.0,5067.0,-102.0,4.585,0.024,0.75,-0.033,15.859,0
1.0,0,0,0,0,3.219814777,0.06,0.0392,-0.0392,-0.08,234.93,0.0,5103.0,-101.0,4.562,0.032,0.787,-0.039,15.599,0
1.0,0,0,0,0,5.912273234,0.17,0.0296,-0.0296,-0.1,27.72,0.0,4072.0,-81.0,4.696,0.023,0.57,-0.032,15.036,0
1.0,0,0,0,0,8.98581901,0.008,0.0413,-0.0413,-0.09,15.9,0.0,4072.0,-81.0,4.696,0.023,0.57,-0.032,15.036,0
0.0,0,0,0,0,12.94066866,0.897,0.0165,-0.0165,-1.96,64.64,0.0,5875.0,-175.0,4.572,0.036,0.809,-0.069,15.215,0
0.573,0,1,0,0,20.5452375,0.95,0.0947,-0.0947,-0.63,71.57,0.0,5670.0,-229.0,4.206,0.241,1.264,-0.328,12.003,1
1.0,0,0,0,0,33.60123371,0.67,0.0578,-0.0578,-0.5,14.22,0.0,5149.0,-82.0,4.447,0.054,0.93,-0.055,15.262,0
1.0,0,0,0,0,6.76652928,0.429,0.0546,-0.0546,-0.12,120.48,0.0,5149.0,-82.0,4.447,0.054,0.93,-0.055,15.262,0
1.0,0,0,0,0,4.347288783,0.025,0.0502,-0.0502,-0.29,449.79,0.0,5754.0,-78.0,4.345,0.11,1.122,-0.138,15.024,0
1.0,0,0,0,0,4.601811819,0.567,0.0367,-0.0367,-0.18,152.91,0.0,4986.0,-82.0,4.496,0.08,0.833,-0.064,15.024,0
0.997,0,0,0,0,11.18719905,0.387,0.122,-0.122,-0.12,46.65,0.0,4986.0,-82.0,4.496,0.08,0.833,-0.064,15.024,0
1.0,0,0,0,0,4.220965778,0.705,0.0645,-0.0645,-0.58,29.68,0.0,3837.0,-259.0,4.747,0.105,0.517,-0.114,15.692,0
0.0,0,1,0,0,6.998099523,7.361,0.0142,-0.0142,-46.2,125.22,0.0,5612.0,-152.0,4.566,0.038,0.829,-0.065,15.877,1
1.0,0,0,0,0,5.95489993,0.327,0.0281,-0.0281,-0.11,38.52,0.0,4261.0,-85.0,4.641,0.027,0.633,-0.029,15.019,0
1.0,0,0,0,0,12.03987488,0.286,0.0411,-0.0411,-0.1,15.06,0.0,4261.0,-85.0,4.641,0.027,0.633,-0.029,15.019,0
0.998,0,0,0,0,20.83762895,0.706,0.0987,-0.0987,-0.07,7.24,0.0,4261.0,-85.0,4.641,0.027,0.633,-0.029,15.019,0
0.0,0,1,1,1,8.8111022,1.223,0.0771,-0.0771,-18.0,904.92,0.0,6200.0,-113.0,3.8,0.225,2.404,-0.678,12.759,1
1.0,0,0,0,0,23.58917143,0.926,0.325,-0.325,-0.33,13.34,0.0,4919.0,-146.0,4.566,0.072,0.721,-0.075,15.316,0
1.0,0,0,0,0,6.481633073,0.833,0.0339,-0.0339,-0.12,406.25,0.0,5945.0,-71.0,4.213,0.033,1.302,-0.058,12.365,0
1.0,0,0,0,0,10.37168928,0.537,0.0456,-0.0456,-0.28,63.68,0.0,5121.0,-84.0,4.457,0.091,0.888,-0.077,15.193,0
1.0,0,0,0,0,3.96996298,0.836,0.097,-0.097,-0.16,229.37,0.0,5121.0,-84.0,4.457,0.091,0.888,-0.077,15.193,0
1.0,0,0,0,0,4.40841331,0.899,0.106,-0.106,-0.33,398.0,0.0,6007.0,-189.0,4.457,0.081,0.961,-0.122,15.662,0
0.0,0,1,1,1,7.9426176,0.942,0.173,-0.173,-0.48,140.57,0.0,5811.0,-192.0,4.521,0.039,0.926,-0.096,15.26,1
1.0,0,0,0,0,226.8904775,0.731,0.193,-0.193,-0.2,0.73,0.0,5067.0,-102.0,4.585,0.024,0.75,-0.033,15.859,0
0.0,0,1,0,0,1.956811408,1.091,0.0257,-0.0257,-1.47,357.16,0.0,5209.0,-155.0,4.657,0.063,0.603,-0.041,15.533,1
0.997,0,0,0,0,2.688899233,0.001,0.00254,-0.00254,-0.79,175.76,0.0,4820.0,-144.0,4.667,0.027,0.639,-0.042,15.766,0
1.0,0,0,0,0,9.439459486,0.049,0.0188,-0.0188,-0.28,52.32,0.0,5097.0,-152.0,4.597,0.025,0.779,-0.053,15.067,0
1.0,0,0,0,0,11.52306746,0.0,0.0209,-0.0209,-0.17,174.81,0.0,5644.0,-75.0,4.162,0.033,1.411,-0.073,12.346,0
0.0,0,0,0,0,20.47748843,0.497,0.0419,-0.0419,-0.19,18.65,0.0,5097.0,-152.0,4.597,0.025,0.779,-0.053,15.067,0
1.0,0,0,0,0,3.336123113,0.252,0.0333,-0.0333,-0.12,209.79,0.0,5097.0,-152.0,4.597,0.025,0.779,-0.053,15.067,0
1.0,0,0,0,0,8.01078456,0.192,0.0336,-0.0336,-0.2,9.9,0.0,3713.0,-92.0,4.779,0.063,0.47,-0.054,15.847,0
1.0,0,0,0,0,12.07134205,0.014,0.0983,-0.0983,-0.15,5.74,0.0,3713.0,-92.0,4.779,0.063,0.47,-0.054,15.847,0
0.986,0,0,0,0,20.99587872,0.228,0.0866,-0.0866,-0.15,2.74,0.0,3713.0,-92.0,4.779,0.063,0.47,-0.054,15.847,0
1.0,0,0,0,0,7.41113177,0.712,0.0492,-0.0492,-0.25,158.11,0.0,5849.0,-192.0,4.517,0.039,0.919,-0.096,15.031,0
0.0,0,1,0,0,1.000747038,0.908,0.0388,-0.0388,-0.57,1635.2,0.0,5472.0,-179.0,4.499,0.117,0.79,-0.108,15.419,1
0.999,0,0,0,0,8.884922995,0.069,0.00709,-0.00709,-0.57,83.21,0.0,5332.0,-96.0,4.5,0.05,0.843,-0.045,15.264,0
1.0,0,0,0,0,8.09888906,0.018,0.00982,-0.00982,-0.98,223.19,0.0,6214.0,-217.0,4.442,0.054,1.076,-0.118,15.261,0
1.0,0,0,0,0,10.00653012,0.862,0.114,-0.114,-0.38,139.21,0.0,6063.0,-217.0,4.47,0.052,1.001,-0.106,15.063,0
0.635,0,0,0,0,17.85522168,0.075,0.00581,-0.00581,-0.65,163.04,0.0,6823.0,-92.0,4.308,0.024,1.367,-0.067,11.353,0
1.0,0,0,0,0,12.73262407,0.811,0.0432,-0.0432,-0.96,8.22,0.0,3950.0,-301.0,4.721,0.104,0.541,-0.107,15.75,0
0.966,0,0,0,0,83.92494032,0.658,0.0748,-0.0748,-0.47,0.62,0.0,3960.0,-130.0,4.746,0.045,0.509,-0.05,15.754,0
1.0,0,0,0,0,5.007316661,0.344,0.0248,-0.0248,-0.62,234.28,0.0,5865.0,-190.0,4.563,0.042,0.827,-0.074,15.813,0
1.0,0,0,0,0,2.211116989,0.69,0.0297,-0.0297,-0.05,177.19,0.0,4500.0,-90.0,4.656,0.013,0.646,-0.02,15.791,0
0.997,0,0,0,0,27.9541337,0.063,0.138,-0.138,-0.06,6.04,0.0,4500.0,-90.0,4.656,0.013,0.646,-0.02,15.791,0
0.415,0,0,0,0,12.69104387,0.008,0.0452,-0.0452,-0.65,244.3,0.0,5869.0,-117.0,4.024,0.21,1.626,-0.413,12.935,0
0.228,0,1,0,0,4.409409243,0.028,0.0468,-0.0468,-2.03,347.06,0.0,5600.0,-169.0,4.368,0.185,0.975,-0.181,15.403,1
1.0,0,0,0,0,16.23947096,0.043,0.0345,-0.0345,-0.15,30.14,0.0,5191.0,-103.0,4.564,0.016,0.837,-0.03,15.258,0
1.0,0,0,0,0,6.308201629,0.03,0.0323,-0.0323,-0.1,106.44,0.0,5191.0,-103.0,4.564,0.016,0.837,-0.03,15.258,0
1.0,0,0,0,0,2.052349884,0.437,0.0109,-0.0109,-1.18,1183.18,0.0,5855.0,-88.0,4.393,0.076,1.08,-0.097,15.257,0
1.0,0,0,0,0,9.7704486,0.09,0.0443,-0.0443,-0.2,10.59,0.0,3906.0,-86.0,4.73,0.052,0.509,-0.046,15.777,0
1.0,0,0,0,0,5.169804269,0.351,0.0493,-0.0493,-0.15,24.75,0.0,3906.0,-86.0,4.73,0.052,0.509,-0.046,15.777,0
1.0,0,0,0,0,21.22261195,0.02,0.042,-0.042,-0.11,83.56,0.0,5945.0,-71.0,4.213,0.033,1.302,-0.058,12.365,0
1.0,0,0,0,0,20.09017037,0.886,0.154,-0.154,-0.21,4.05,0.0,3906.0,-86.0,4.73,0.052,0.509,-0.046,15.777,0
0.999,0,0,0,0,7.11373257,0.334,0.0496,-0.0496,-0.17,8.01,0.0,3561.0,-89.0,4.855,0.055,0.411,-0.06,15.234,0
0.999,0,0,0,0,3.306551643,0.001,0.0485,-0.0485,-0.13,22.19,0.0,3561.0,-89.0,4.855,0.055,0.411,-0.06,15.234,0
0.998,0,0,0,0,15.36845737,0.115,0.069,-0.069,-0.16,2.86,0.0,3561.0,-89.0,4.855,0.055,0.411,-0.06,15.234,0
1.0,0,0,0,0,13.81020318,0.791,0.0635,-0.0635,-0.88,113.75,0.0,5942.0,-193.0,4.327,0.136,1.142,-0.222,15.425,0
1.0,0,0,0,0,4.093578461,0.93,0.063,-0.063,-0.34,461.07,0.0,6077.0,-217.0,4.471,0.06,0.999,-0.12,15.399,0
0.999,0,0,0,0,105.145959,0.964,0.446,-0.446,-0.42,6.09,0.0,6077.0,-217.0,4.471,0.06,0.999,-0.12,15.399,0
1.0,0,0,0,0,10.8484518,0.21,0.0431,-0.0431,-0.43,14.66,0.0,4201.0,-416.0,4.682,0.088,0.591,-0.109,15.058,0
1.0,0,0,0,0,6.66833241,0.644,0.132,-0.132,-0.22,28.06,0.0,4201.0,-416.0,4.682,0.088,0.591,-0.109,15.058,0
0.997,0,0,0,0,4.082274889,0.093,0.00288,-0.00288,-0.87,251.48,0.0,5655.0,-152.0,4.581,0.038,0.794,-0.065,15.198,0
1.0,0,0,0,0,3.886655224,0.649,0.0604,-0.0604,-0.15,246.29,0.0,5662.0,-153.0,4.61,0.032,0.738,-0.06,15.371,0
1.0,0,0,0,0,42.1406089,0.045,0.155,-0.155,-0.05,3.49,0.0,4500.0,-90.0,4.656,0.013,0.646,-0.02,15.791,0
1.0,0,0,0,0,4.617490562,0.649,0.0477,-0.0477,-0.05,66.47,0.0,4500.0,-90.0,4.656,0.013,0.646,-0.02,15.791,0
0.996,0,0,0,0,10.19849255,0.714,0.0705,-0.0705,-0.06,23.11,0.0,4500.0,-90.0,4.656,0.013,0.646,-0.02,15.791,0
0.0,0,0,1,0,5.795063956,0.949,0.0513,-0.0513,-0.39,192.74,0.0,5865.0,-158.0,4.563,0.038,0.827,-0.074,15.289,1
1.0,0,0,0,0,7.15681552,0.45,0.0463,-0.0463,-0.2,88.23,0.0,5029.0,-75.0,4.494,0.077,0.838,-0.066,15.46,0
1.0,0,0,0,0,17.64830851,0.653,0.0752,-0.0752,-0.19,26.49,0.0,5029.0,-75.0,4.494,0.077,0.838,-0.066,15.46,0
0.957,0,0,0,0,4.14810719,0.093,0.183,-0.183,-0.09,182.76,0.0,5029.0,-75.0,4.494,0.077,0.838,-0.066,15.46,0
1.0,0,0,0,0,16.51410989,0.395,0.0539,-0.0539,-0.24,43.57,0.0,5527.0,-111.0,4.488,0.075,0.866,-0.074,15.223,0
1.0,0,0,0,0,30.1329298,0.839,0.113,-0.113,-0.27,19.55,0.0,5527.0,-111.0,4.488,0.075,0.866,-0.074,15.223,0
1.0,0,0,0,0,4.79090809,0.11,0.11,-0.11,-0.12,227.24,0.0,5527.0,-111.0,4.488,0.075,0.866,-0.074,15.223,0
1.0,0,0,0,0,31.71981013,0.125,0.0498,-0.0498,-0.78,71.97,0.0,5869.0,-117.0,4.024,0.21,1.626,-0.413,12.935,0
1.0,0,0,0,0,99.6415962,0.028,0.14,-0.14,-0.23,3.97,0.0,5527.0,-111.0,4.488,0.075,0.866,-0.074,15.223,0
1.0,0,0,0,0,4.708326451,0.061,0.00526,-0.00526,-2.56,431.02,0.0,5560.0,-166.0,4.246,0.252,1.21,-0.293,15.113,0
0.0,0,0,1,1,16.37198661,9.303,0.0654,-0.0654,-58.4,8.71,0.0,4187.0,-125.0,4.656,0.056,0.592,-0.064,15.654,1
1.0,0,0,0,0,5.392026903,0.314,0.0352,-0.0352,-0.19,123.33,0.0,5198.0,-155.0,4.589,0.024,0.801,-0.057,15.651,0
1.0,0,0,0,0,2.494170338,0.095,0.0175,-0.0175,-0.12,480.19,0.0,5569.0,-110.0,4.566,0.02,0.829,-0.041,15.251,0
1.0,0,0,0,0,6.491682808,0.535,0.0272,-0.0272,-1.31,301.54,0.0,6123.0,-265.0,4.413,0.072,1.107,-0.15,15.649,0
0.0,0,1,1,1,3.044770796,1.252,0.0663,-0.0663,-1.96,317.36,0.0,5525.0,-165.0,4.603,0.032,0.753,-0.06,15.621,1
0.999,0,0,0,0,3.855603916,0.348,0.0101,-0.0101,-1.35,508.65,0.0,6033.0,-265.0,4.46,0.048,1.046,-0.104,15.272,0
0.0,0,0,1,1,3.855599139,0.864,0.0616,-0.0616,-0.33,425.74,0.0,5936.0,-205.0,4.501,0.046,0.965,-0.089,15.054,1
0.92,0,1,0,0,38.47876629,0.003,0.00343,-0.00343,-0.59,13.01,0.0,5510.0,-109.0,4.539,0.019,0.879,-0.039,13.779,1
0.0,0,1,0,0,37.60166128,0.408,0.00855,-0.00855,-4.42,31.86,0.0,6140.0,-201.0,4.354,0.124,1.096,-0.178,15.505,1
1.0,0,0,0,0,3.314947362,0.799,0.0284,-0.0284,-0.37,421.03,0.0,5609.0,-166.0,4.481,0.062,0.944,-0.089,15.142,0
0.0,0,1,0,0,6.71969089,0.985,0.0879,-0.0879,-0.57,194.18,0.0,5931.0,-177.0,4.479,0.094,0.866,-0.113,15.172,1
0.996,0,0,0,0,39.6431552,0.062,0.00694,-0.00694,-0.99,11.74,0.0,5231.0,-73.0,4.455,0.091,0.9,-0.081,15.011,0
0.0,0,1,0,0,51.42598578,0.203,0.0148,-0.0148,-3.31,21.4,0.0,6257.0,-239.0,4.41,0.054,1.147,-0.128,15.631,1
1.0,0,0,0,0,21.80451611,0.751,0.0714,-0.0714,-0.19,20.48,0.0,5481.0,-146.0,4.629,0.028,0.708,-0.051,15.067,0
1.0,0,0,0,0,10.28194593,0.168,0.0541,-0.0541,-0.19,50.6,0.0,5196.0,-155.0,4.593,0.026,0.775,-0.056,15.532,0
1.0,0,0,0,0,18.11993039,0.206,0.0581,-0.0581,-0.22,23.77,0.0,5196.0,-155.0,4.593,0.026,0.775,-0.056,15.532,0
1.0,0,0,0,0,3.78402867,0.691,0.0678,-0.0678,-0.12,191.78,0.0,5196.0,-155.0,4.593,0.026,0.775,-0.056,15.532,0
1.0,0,0,0,0,5.15448142,0.933,0.122,-0.122,-0.39,204.1,0.0,5431.0,-161.0,4.457,0.104,0.884,-0.117,15.365,0
0.0,0,1,0,0,33.80364366,0.023,0.0187,-0.0187,-4.86,72.71,0.0,5855.0,-117.0,3.999,0.196,1.796,-0.422,13.109,1
1.0,0,0,0,0,5.743469797,0.001,0.0357,-0.0357,-0.31,219.95,0.0,5897.0,-177.0,4.531,0.037,0.891,-0.087,15.543,0
1.0,0,0,0,0,39.4759093,0.938,0.146,-0.146,-0.44,26.13,0.0,6225.0,-237.0,4.45,0.054,1.031,-0.111,15.229,0
0.0,0,1,0,0,19.97448524,0.886,0.00624,-0.00624,-2.77,56.84,0.0,6108.0,-214.0,4.471,0.052,0.997,-0.104,15.217,1
1.0,0,0,0,0,3.166353562,0.032,0.0233,-0.0233,-0.41,621.92,0.0,6007.0,-211.0,4.47,0.052,0.998,-0.106,15.603,0
0.0,0,1,1,0,23.89963441,1.245,0.00835,-0.00835,-4.62,42.8,0.0,6192.0,-225.0,4.503,0.052,0.924,-0.097,15.453,1
1.0,0,0,0,0,3.388012244,0.433,0.0719,-0.0719,-0.41,705.93,0.0,5553.0,-119.0,4.221,0.188,1.25,-0.24,15.065,0
1.0,0,0,0,0,5.83909761,0.341,0.0899,-0.0899,-0.39,341.48,0.0,5553.0,0.0,4.221,0.188,1.25,-0.24,15.065,0
1.0,0,0,0,0,1.620467654,0.271,0.0995,-0.0995,-0.3,1893.42,0.0,5553.0,0.0,4.221,0.188,1.25,-0.24,15.065,0
1.0,0,0,0,0,10.6816951,0.646,0.11,-0.11,-0.44,152.75,0.0,5553.0,0.0,4.221,0.188,1.25,-0.24,15.065,0
1.0,0,0,0,0,6.104849417,0.041,0.0143,-0.0143,-0.19,89.25,0.0,5085.0,-102.0,4.584,0.048,0.712,-0.042,15.017,0
0.999,0,0,0,0,3.578780566,0.079,0.00147,-0.00147,-0.62,406.6,0.0,5524.0,-110.0,4.421,0.05,0.994,-0.059,13.938,0
0.0,0,1,1,0,3.187067566,1.234,0.124,-0.124,-2.35,319.76,0.0,5450.0,-180.0,4.552,0.045,0.811,-0.08,15.653,1
1.0,0,0,0,0,5.826657508,0.033,0.0321,-0.0321,-0.49,248.57,0.0,5561.0,-83.0,4.362,0.126,1.06,-0.127,15.843,0
0.998,0,0,0,0,12.41216347,0.021,0.111,-0.111,-0.31,90.65,0.0,5561.0,-83.0,4.362,0.126,1.06,-0.127,15.843,0
1.0,0,0,0,0,18.74649011,0.508,0.127,-0.127,-0.37,52.38,0.0,5561.0,-83.0,4.362,0.126,1.06,-0.127,15.843,0
1.0,0,0,0,0,20.86021229,0.066,0.0335,-0.0335,-1.09,87.76,0.0,6035.0,-120.0,4.22,0.168,1.257,-0.25,15.237,0
1.0,0,0,0,0,42.63427848,0.142,0.0535,-0.0535,-1.03,33.82,0.0,6035.0,-120.0,4.22,0.168,1.257,-0.25,15.237,0
0.973,0,0,0,0,87.6476068,0.147,0.128,-0.128,-0.79,12.94,0.0,6035.0,-120.0,4.22,0.168,1.257,-0.25,15.237,0
0.975,0,0,0,0,9.61731426,0.331,0.0772,-0.0772,-0.38,246.13,0.0,6035.0,-120.0,4.22,0.168,1.257,-0.25,15.237,0
0.953,0,0,0,0,9.467821474,0.081,0.0221,-0.0221,-0.25,6.47,0.0,3582.0,-89.0,4.807,0.05,0.458,-0.055,15.073,0
0.704,0,0,0,0,0.893040969,0.009,0.0159,-0.0159,-0.15,151.14,0.0,3582.0,-89.0,4.807,0.05,0.458,-0.055,15.073,0
0.996,0,0,0,0,4.942783419,0.566,0.00605,-0.00605,-0.73,244.42,0.0,5514.0,-109.0,4.459,0.051,0.978,-0.067,13.758,0
1.0,0,0,0,0,20.83426731,0.256,0.0694,-0.0694,-0.22,29.62,0.0,5537.0,-166.0,4.549,0.03,0.88,-0.069,15.412,0
1.0,0,0,0,0,9.94602357,0.035,0.0557,-0.0557,-0.43,100.34,0.0,5344.0,-80.0,4.365,0.132,1.013,-0.141,15.596,0
0.998,0,0,0,0,1.04562195,0.037,0.0725,-0.0725,-0.2,2031.84,0.0,5344.0,-80.0,4.365,0.132,1.013,-0.141,15.596,0
0.949,0,0,0,0,5.71462396,0.503,0.124,-0.124,-0.25,210.16,0.0,5344.0,-80.0,4.365,0.132,1.013,-0.141,15.596,0
1.0,0,1,0,0,102.9641952,0.922,0.263,-0.263,-9.39,95.4,0.0,5047.0,-160.0,3.066,0.033,7.119,-1.713,13.608,1
1.0,0,0,0,0,8.14515981,0.965,0.513,-0.513,-0.7,287.91,0.0,5896.0,-105.0,4.197,0.195,1.24,-0.251,14.925,0
1.0,0,0,0,0,18.9985279,1.3,0.333,-0.333,-8.74,93.03,0.0,5896.0,-105.0,4.197,0.195,1.24,-0.251,14.925,0
0.999,0,0,0,0,4.24439049,0.949,0.135,-0.135,-0.42,686.99,0.0,5896.0,-105.0,4.197,0.195,1.24,-0.251,14.925,0
1.0,0,0,0,0,90.1240507,0.698,0.28,-0.28,-0.8,13.09,0.0,6520.0,-248.0,4.375,0.056,1.215,-0.137,14.96,0
1.0,0,0,0,0,28.5742692,0.068,0.0403,-0.0403,-0.2,19.83,0.0,5551.0,-111.0,4.508,0.077,0.812,-0.07,13.771,0
0.6752517825334929,0,0,0,0,856.672115,0.1158,0.287,-0.287,-0.75,0.81,0.0,6449.0,-210.0,4.232,0.163,1.309,-0.254,13.997,0
1.0,0,0,0,0,0.689210173,0.154,0.0179,-0.0179,-0.06,3362.71,0.0,5630.0,-122.0,4.505,0.023,0.954,-0.039,13.248,0
0.965,0,0,0,0,7.34373964,0.185,0.0466,-0.0466,-0.14,117.5,0.0,5757.0,-155.0,4.597,0.036,0.762,-0.056,14.657,0
0.4640490828155099,1,0,0,1,0.445277068,1.2962,0.276,-0.276,-3.49,10177.11,2.0,6167.0,-205.0,4.444,0.045,1.064,-0.104,15.343,1
0.0,0,1,0,0,0.379463865,1.246,0.00507,-0.00507,-38.1,19256.81,0.0,5075.0,-151.0,3.892,0.707,1.783,-1.139,13.787,1
0.0,0,1,0,0,9.88047978,1.02,0.00644,-0.00644,-2.34,129.45,0.0,6113.0,-200.0,4.512,0.052,0.917,-0.091,15.212,1
0.0,1,0,0,0,4.6484156,0.968,0.0,0.0,-2.1,6152.88,0.0,6980.0,-230.0,3.577,0.352,3.482,-1.447,10.963,1
0.0,0,1,0,0,17.51201477,0.994,0.00727,-0.00727,-2.3,98.77,0.0,6224.0,-241.0,4.33,0.144,1.132,-0.19,12.336,1
0.0,0,0,0,0,3.9886021,0.06,0.0588,-0.0588,-11.0,23135.72,0.0,4813.0,-121.0,2.472,0.156,13.652,-4.361,6.974,0
1.0,0,0,0,0,0.533059312,1.263,0.00451,-0.0556,-77.9,277887.7,0.0,8523.0,-326.0,3.559,0.639,4.051,-2.363,7.748,0
0.0,0,1,1,0,0.525154153,1.226,0.0297,-0.0297,-2.85,4391.51,0.0,5582.0,-152.0,4.497,0.081,0.846,-0.102,15.058,1
0.0,0,0,1,1,1.303861044,1.258,0.0379,-0.0379,-3.25,1595.19,0.0,5758.0,-155.0,4.475,0.078,0.902,-0.105,13.555,1
0.423854563625061,0,0,0,0,0.73452496,0.252,0.1792637980925636,-0.0657,20.035585646123597,48631.161643684434,0.0,6022.857443983495,-158.0,3.916716737947611,0.0546018578882677,0.85,-0.069,13.22,1
0.0,0,0,1,0,2.55549176,1.228,0.507,-0.507,-2.34,701.68,0.0,5948.0,-178.0,4.508,0.05,0.901,-0.09,14.554,1
0.0,0,1,0,0,2.947376671,2.641,0.0437,-0.0437,-105.0,7903.84,0.0,8090.0,-340.0,4.002,0.198,2.234,-0.581,10.47,1
1.0,0,0,0,0,224.7789355,0.652,0.0916,-0.0916,-1.2,2.92,0.0,5873.0,-129.0,4.293,0.12,1.235,-0.194,13.492,0
0.0,0,1,1,0,0.890110752,0.216,0.0942,-0.0942,-0.07,838.42,0.0,4768.0,-129.0,4.628,0.02,0.711,-0.043,15.723,1
0.0,0,0,1,0,5.76573396,0.708,0.122,-0.122,-2.5,3518.78,0.0,5772.0,-86.0,3.364,0.256,4.434,-1.486,14.313,1
